epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.0596,1.47319,3.80171,1.32951,0.00261,0.30397,0.00598,0.00363,1.35439,3.92712,1.25773,2.5e-05,2.5e-05,2.5e-05
